fat finger problem,1,0
on-site applications,1,4
technology acceptance,2,0
location-awareness,4,85
least privilege,1,0
gestural interfaces,6,59
android,1,0
toolbars,1,0
exploratory search,7,24
gaze-contingent display,1,14
transient objects,1,5
emotions,5,30
neural networks,1,0
nortel networks,1,0
consent,1,36
multi--tap,1,27
mental workload,4,48
location aware computing,1,0
user observation,6,107
two dimensional bar code,1,1
stochastic process,1,1
rhythmic interaction,1,10
e-lectures,1,0
information interface,1,25
multidimensional input,1,0
html,8,46
web experience,1,9
off-screen tracking,1,1
tilt input,1,8
physical interface,7,201
user preference,3,14
autonomous agents,2,83
social inclusion,1,0
waste,1,0
navigation aids,4,8
affinity diagram,1,0
agile development,4,9
credit-giving,1,0
teleoperation,4,6
prevention,1,3
social implications,3,2
agile,5,8
hand gestures and touches,1,2
cognitive activity,1,1
design criteria,1,0
table,1,3
transcode,1,3
grid lines,1,0
experimentation,7,47
wideband displays,1,16
cube,1,2
lateral force input,1,0
timeline,6,145
peripheral information delivery,1,8
social interfaces.,1,14
character,3,2
tactile graphics,1,4
3d accelerometers,1,1
interactive table,1,0
presentation software,3,8
aging,27,291
new interfaces,1,5
navigating large operator spaces,1,6
virtual space,3,6
keystroke-level model (klm),3,15
delays,1,4
proximity aware,1,6
skin-color modeling,1,8
game creation,1,0
carer,1,0
tailoring,2,18
physical therapy,1,0
design approaches,4,7
spatialized audio,2,17
digital whiteboard,4,83
on-line,1,0
interaction modeling,2,71
ethnographic evaluation study,1,0
direct-manipulation,1,0
interactive exhibit,3,16
3d laser scanner,1,56
computer supported collaboration,1,3
construction kits.,1,32
trackpoint,1,1
sketch recognition,4,9
three-state input,1,11
temporal modality,1,0
visual impairment,15,27
decision support,7,9
epaper,2,0
multilingual searching,1,0
breakdowns,1,5
cues,3,6
visual literacy,3,3
design diagrams,1,0
network communities,2,4
hand held device,2,2
geometric symmetry,1,0
3d interaction,12,83
category systems,1,0
cognitive modelling,1,0
file-sharing,1,2
intention,3,1
magic cards,1,2
rollable display,1,0
construction-integration theory,1,2
acoustic structuring,1,47
information ecologies,1,63
unified messaging,1,0
utopianism,1,0
local resources,2,0
widget,2,53
lists,2,4
fisheye-based pressure control,1,6
knowledge workers,3,114
gaze communication,1,22
performance measures,1,2
tatic interaction,1,49
team situational awareness,1,0
web page,2,1
connecting the physical and information world,1,0
mixed methods analysis,1,0
creative collaboration,1,0
participants,1,0
tts (text-to-speech),1,38
communication cue,1,1
ambiguous input,1,41
human-performance modeling,2,10
voice-visualization,1,0
event notification,1,18
handoff,1,1
human-pet interfaces,1,0
intangible display,1,0
public transit usability,1,0
higher education,1,0
multi-dimensional scaling,2,32
balanced nutrition,1,5
avatar,9,14
intelligent machines,1,4
feedback visualization,1,2
user-adaptive systems,2,2
knowledge spaces,1,1
automatic help generation,2,37
psychophysiology,4,35
spatial navigation,2,0
pen-input computing,2,2
digital video,8,128
sense of warmth,1,1
intermediation,1,53
critical thinking,1,2
coupling,2,8
emotional usability,2,51
shape memory alloys,1,0
knowledge representation,7,62
decision tree,1,38
object-based interaction,1,0
situational ontology,1,0
participatory planning,1,0
fuzzy query,1,0
intelligent searching,1,1
public space,6,16
biodiversity,1,0
car entertainment,1,1
private public,1,0
visioneering,1,0
touch screen buttons,1,31
sensor node,1,1
context-aware applications,2,8
safety-critical systems,1,0
children on the internet,1,5
standards,9,16
utility,2,11
mental health,7,6
car interface,1,4
auditory feedback,4,11
hypermirror,2,1
mobile prototype,1,0
pen based input,2,122
internet advertising,1,0
globalisation,1,0
affective icons,1,0
retail experience,1,0
shared computers,2,24
vision-based interface,3,5
software development teams,1,2
parallel computation,1,1
visual hierarchy,2,0
dialogue,3,0
teleconferencing,4,23
access control policy,1,0
grid-based layout,1,9
multiscale interfaces,3,31
global awareness,2,0
fovea,1,7
mythology,1,7
laugh track,1,0
qualitative research methodologies,1,0
user differences,3,27
website usage data,1,8
knowledge shelf,1,0
system engagement,1,5
political communication,1,0
foundations of hci,1,12
contextual studies,1,12
cognitive walkthrough for the web,2,32
two-dimensional communication (2dc),1,1
iusr,1,0
rally,1,6
absolute performance,1,20
user experience marketing,1,0
play behavior,1,0
video conferencing communicative presence,1,0
file system interface,1,1
audio output,1,14
insurance,1,3
do-it-yourself,2,5
brain-computer interface,6,13
pen user interface,2,24
digital storytelling,8,91
lip synchronization,1,2
creative ideation,1,4
location-enhanced computing,2,80
collaborative virtual enviroments (cves),1,43
satisfaction measures,2,4
interactive user interface,2,4
disability,11,45
software development and deployment,1,0
multi-tasking,6,59
instant messaging (im),3,30
screen management,2,116
alternative input,5,49
tactile icons,6,74
dynamic design elements,1,1
automated integration,1,13
task models,11,154
caring,3,24
tool support,4,26
retrospective think-aloud protocols,1,0
presentations,3,3
gps systems,1,0
reflective speech recognition,1,0
stroke,5,9
display structure,1,3
small area demographics,1,0
metadirectory,1,18
public kiosk,2,20
distribution,2,32
environmental sustainability,2,2
http,5,100
multimodal user interaction,1,0
heuristic evaluation,24,346
eco-visualization,2,3
mobile messaging,2,17
directional ui,1,1
media query,1,0
information needs,2,0
models of learning,1,1
design esthetics,1,0
multimodal input,3,96
social skills,2,0
computer material,1,1
user motivation,2,23
xbox,1,0
thermal expression,1,0
preference elicitation,2,10
diversity,11,10
tab metaphor,1,4
visual communication,5,34
interpretability,1,2
dual-stream input,1,8
open-ended,1,0
anova,1,0
field research methods,2,39
hiv/aids,2,2
broadcast messaging,1,9
voter-centered design,1,0
scalability,2,0
assistive devices,2,2
content-based annotation,1,4
generalized fisheye views,1,14
information seeking,19,484
multi-monitor interfaces,1,13
game incentives,1,0
memorabilia,1,0
social well-being,2,4
family,15,134
knowledge acquisition,3,34
stakeholders,4,3
contexts of use,3,14
electronic program guide,1,7
anticipation,1,1
virtual finger,1,0
air traffic control,3,12
relational database,1,0
industrial design,26,113
opportunistic programming,1,10
end-users,1,0
smart toys,1,0
virtual manipulation,1,31
horizon graphs,1,3
attention management,3,135
usort,1,8
focus+context views,1,20
torus,1,0
drawing tool,1,0
online typography,1,5
three-dimensional user interfaces,1,16
i/o device,2,22
aeronautics,1,5
design ethnography,1,2
interactive painting,1,2
writing,8,129
colides,1,21
magnetic connector,1,69
free-sketch,1,7
spatial and temporal visualization,1,4
articulation,1,3
artificial companionship,4,8
self-reflection,1,1
real data,1,0
future computing environments,2,16
user-centred design,11,6
rendering,1,0
on-line travel planning systems,1,34
it security management,1,0
hci in organizations,2,0
responsive,1,9
web service,2,0
real-time instructions,1,4
space customization,1,0
empowerment,3,19
ultrasonic feedback,1,0
avatar-mediated communication,1,1
interactive timeline,1,0
positive emotions,2,1
mouse cursor,3,5
interactive shop window,1,1
blind users,12,92
green hci,1,8
versioning tool,1,0
data mining,11,155
reviewing,1,3
tactile sensor,1,7
nonvisual hci,1,45
computer telephony integration (cti),1,7
slurp,1,10
bird's-eye view,1,12
electric field sensing,1,23
procedures requirements,1,0
large shared display,1,2
user interface model,1,26
learning loop,1,47
context aware,1,7
examples,4,10
proximal interaction,1,0
remote collaborative physical tasks,1,0
multiple devices,4,65
environmental norms,1,0
entertainment technology,1,1
fisheye display,1,12
note-taking,10,106
user authentication,7,28
distributed development,1,0
electronic communication,1,9
collaborative applications,3,2
ajmer,1,18
syntactic,1,6
word pairs,1,0
what you see is almost what you hear,1,33
granularity of information,1,46
target persona,1,0
intelligence analysts,1,0
material,4,13
cardiac rehabilitation,1,0
participant recruitment,1,8
motivational affordances,1,0
global-software development,1,15
team projects,2,7
national security,1,1
find & replace,1,0
game analytics,1,0
pressure-sensitive,1,11
document life-cycle,1,12
trace-based analysis,1,0
knowledge base,1,0
in-car navigation systems,1,11
low-fidelity prototypes,1,14
critiquing systems,2,21
vibration,1,4
concept prototype,1,2
teleporting,1,96
early design exploration,1,12
presenters,1,0
www browsing,1,5
touch-sensitive user interfaces,1,6
pressure-based interaction,2,17
orienteering,1,96
directed graphs,1,21
electronic pen,1,47
notification systems,5,20
information devices,1,63
scientific visualization,6,56
marketing communications,1,0
profiling,2,8
pen computing,7,187
speed-up,1,5
archival,1,1
market navigation,1,5
motion pictures,2,0
e-crm,1,12
percussion,1,1
glass cockpit,1,3
computer games,12,95
consequentialism,1,0
marking,1,49
ecological approaches,1,2
font type,1,5
singing voice,2,0
non usability experts,1,3
camera,5,21
virtual teams,2,6
actuators,2,7
searching, browsing, and interacting with multimedia data,1,4
dynamic feedback,1,1
web information systems,1,12
real-world games,1,0
nationality,1,0
informal and mobile user interfaces,1,0
human well-being,1,2
engrossment,1,33
constructivist inquiry,1,0
ivis,1,0
shared experience,2,1
marketing usability,1,0
impact ratio usability problems,1,4
learning through design,1,1
social robots,1,0
controls and displays,2,24
network simulation,1,4
expressiveness,2,0
adopting input device,1,2
low-cost,2,5
capacitive,1,0
contextual analysis,2,0
digital photo management,1,2
domestic life,2,64
automatic design,1,11
business travel,1,0
video on-demand,1,2
degrees of freedom,1,19
repetitive stress injuries,1,0
ubiquitous devices,1,5
information assistant,1,2
desktop computing,1,0
pervasive systems,1,0
cultural probes,9,148
use of menus,1,1
image retargeting,1,1
scientific control,1,5
cueing action,1,1
polarization,1,4
desktops,1,5
moving targets selection,1,0
organizational bound- aries,1,1
service robot,2,0
exploratory/field study,1,27
bulletin boards,1,1
nutrition monitoring,1,0
multimedia indexing and search,1,1
group brainstorming,2,9
mockup,1,0
public information,1,2
academic reading practice,1,0
homunculus model,1,45
pupil dilation,1,1
discresionary access control,1,6
prompted exploration workshops,1,0
particle filter,1,0
inter-generational communication,1,4
large network,1,0
computer learning,1,0
question-answering,2,12
game controller,6,15
teenage obesity,1,25
patch management,1,0
visual design,31,80
social influence,6,10
spatio-temporal interest points,1,0
abstraction levels,1,3
recommender,2,8
cognitive tools,1,3
analysis tools,1,0
edible circuits,1,0
auditory and visual rhythms,1,5
advisory dialogs,1,15
affordances of paper,2,111
speech recognition design,1,0
algorithms,3,7
user experience research,6,16
stewardship,1,0
decision-making,3,13
cognitive style,1,0
knowledge-based systems,5,48
insensible,1,1
scale development,1,0
cves,3,24
interface critiques,1,39
intelligent user interface,2,39
camera-based interaction,2,69
driving task,1,2
what-if tools,1,19
mosaic,1,2
menu access,1,45
conferencing reporting,1,0
cell phones,14,120
information appliances,10,137
generative design theory,1,0
information visualizer,1,14
program analysis,1,0
complex software systems,1,0
music stand,1,0
finger writing/stroking/drawing,1,2
background activities,1,1
verbal protocol,2,15
information usability,7,3
interactive floor,1,3
adaptive user interface,1,1
metaphor,17,109
mobile and ubiquitous technologies,1,0
interactive grids,1,0
hypermedia,17,90
multi-layered interfaces,1,0
distributed applications,1,0
personalization,27,188
overviews,2,11
multi-channel context,1,0
peanut butter and jelly sandwich,1,0
technological art,1,0
dual screen,1,4
visualization design,1,0
nomadic knowledge,1,1
experimental control software,1,0
pick & drop,1,4
tactical data systems,1,0
stereoscopic display,2,2
microsoft research,1,0
dynamic graphs,1,0
palmone,1,1
interfaces,7,14
tremor,1,0
multidisciplinary design,3,1
neonatal intensive care unit,2,0
electronic publications,1,8
mediated human-human communication,1,0
cross-culture usability,1,1
wimp<sup>+</sup> user interfaces,1,0
synthetic characters,1,39
eye movements,15,278
human-robot-interaction,1,0
distortion viewing,1,3
equipment lifespan,1,0
visual navigation,1,17
molecular modeling,1,5
philosophy of science,1,0
gestural analysis,1,5
class diagram,1,0
hospital,1,0
instant messages,1,4
default button,1,0
brain science,1,3
document imaging,1,12
multi-device interfaces,1,0
multimodal interaction,36,353
viewpoint optimisation,1,0
collaborative multimedia learning system,1,1
relationships,4,30
rapid serial visual presentation (rsvp),1,1
graphical authentication,1,0
adoption,5,11
initial experience predictor,1,0
email application,1,1
liwc,2,4
social roles,2,16
olympic games,3,1
civic engagement,2,3
sound based ar,1,0
pictorial database,1,0
simultaneous listening,1,17
large displays,21,220
content analysis,3,3
managerial control,1,2
conversational user interface agents,1,0
drawing applications,1,4
pattern design,1,19
movement form,1,1
digital scent,1,54
interactive media,2,30
graphical labeling,1,2
picture frame,1,5
fuzzy logic,1,34
practitioner needs,2,0
mobile collaboration,1,3
ftir,2,0
performance models.,1,0
cultural user interface,1,1
entity reference,1,0
financial,1,1
face tracking,5,24
microlearning,1,0
